aCCAP 1L,aCCAP 1R,aCCAP 2L,aCCAP 2R,aCCAP 3L,aCCAP 3R,aCCAP 4L,aCCAP 4R,bCCAP 1L,bCCAP 1R,bCCAP 2L,bCCAP 2R,bCCAP 3L,bCCAP 3R,bCCAP 4L,bCCAP 4R
2.3179529471999447e-05,0.06274462986036386,0.0,0.0009163761967394439,0.0,0.0,0.0,0.0,0.0,0.0,3.272237061318811e-05,0.0,0.019469583992066723,0.029604337160562034,0.006388977257568584,0.021813829339377658
1.1589764735999723e-05,0.06272834464087162,0.0,0.0009019995584982469,0.0,0.0,0.0,0.0,0.0,0.0,1.636118530619163e-05,0.0,0.019441218673036036,0.02955524587217414,0.006346181274195221,0.021785813151313026
0.0,0.06271205942138125,0.0,0.0008876229202570499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01941285335400535,0.0295061545837872,0.006303385290821067,0.021757796963247197
0.004433941073815615,0.05650101831791861,0.0,0.0008983413997094477,0.0,0.0,0.0,0.0,0.0,0.0,0.0015014879133203223,0.0,0.019070769152289908,0.02829755295361722,0.009005036231982774,0.01740623757059848
0.00886788214763285,0.05028997721445973,0.0,0.0009090598791618456,0.0,0.0,0.0,0.0,0.0,0.0,0.0030029758266414495,0.0,0.01872868495057501,0.027088951323448195,0.01170668717314369,0.013054678177948559
0.013301823221448465,0.044078936110997086,0.0,0.0009197783586151349,0.0,0.0,0.0,0.0,0.0,0.0,0.004504463739962577,0.0,0.01838660074886011,0.025880349693279174,0.014408338114305398,0.00870311878529864
0.0177357642952657,0.03786789500753632,0.0,0.0009304968380684243,0.0,0.0,0.0,0.0,0.0,0.0,0.006005951653283704,0.0,0.018044516547144666,0.02467174806311015,0.017109989055467106,0.00435155939264872
0.022169705369082936,0.031656853904075556,0.0,0.0009412153175208222,0.0,0.0,0.0,0.0,0.0,0.0,0.007507439566604026,0.0,0.017702432345429224,0.02346314643294017,0.019811639996628022,0.0
0.018920857250116375,0.03950314346039067,0.0,0.0028340676239972887,0.0,0.0,0.0,0.0,0.0,0.0,0.008000803824866032,0.0,0.014161945876343052,0.026973482240256176,0.016522364114719242,0.008348848770816444
0.015672009131153054,0.04734943301670578,0.0,0.004726919930473756,0.0,0.0,0.0,0.0,0.0,0.0,0.008494168083128842,0.0,0.010621459407257425,0.030483818047570267,0.013233088232810464,0.01669769754163409
0.012423161012188112,0.05519572257302465,0.0,0.006619772236950223,0.0,0.0,0.0,0.0,0.0,0.0,0.008987532341390847,0.0,0.007080972938171254,0.03399415385488627,0.009943812350900891,0.025046546312452934
0.009174312893224791,0.06304201212933976,0.0,0.008512624543426689,0.0,0.0,0.0,0.0,0.0,0.0,0.009480896599652852,0.0,0.003540486469085627,0.037504489662200366,0.006654536468992112,0.03339539508326938
0.00592546477425985,0.07088830168565675,0.0,0.010405476849903157,0.0,0.0,0.0,0.0,0.0,0.0,0.009974260857915663,0.0,0.0,0.04101482546951637,0.0033652605870825394,0.041744243854087024
0.012479582094153728,0.07473712056471016,0.0,0.009864102740095576,0.0,0.0,0.0,0.0,0.0,0.0,0.011713620644901359,0.0,0.0035449692715484957,0.04459257466879485,0.010194738203357945,0.04357400013674279
0.019033699414050847,0.07858593944376356,0.0,0.009322728630287104,0.0,0.0,0.0,0.0,0.0,0.0,0.013452980431887859,0.0,0.0070899385430969915,0.048170323868075245,0.017024215819633353,0.04540375641939737
0.025587816733946344,0.08243475832281696,0.0,0.008781354520479526,0.0,0.0,0.0,0.0,0.0,0.0,0.015192340218874358,0.0,0.010634907814644943,0.05174807306735372,0.02385369343590876,0.047233512702051936
0.03214193405384346,0.08628357720187037,0.0,0.008239980410671054,0.0,0.0,0.0,0.0,0.0,0.0,0.016931700005860858,0.0,0.014179877086193438,0.055325822266634114,0.030683171052184165,0.049063268984707704
0.03869605137373734,0.09013239608092566,0.0,0.007698606300864366,0.0,0.0,0.0,0.0,0.0,0.0,0.018671059792846556,0.0,0.017724846357741936,0.05890357146591259,0.03751264866845878,0.05089302526736228
0.0368834516795364,0.08813061218067379,0.0,0.01156142534629293,0.0,0.0,0.0,0.0,0.0,0.0,0.019096460658632856,0.0,0.017704132718776983,0.058166863579492356,0.03688972569290703,0.0484330160267185
0.03507085198533546,0.08612882828042193,0.0,0.0154242443917206,0.0,0.0,0.0,0.0,0.0,0.0,0.01952186152441996,0.0,0.017683419079811486,0.057430155693071167,0.03626680271735527,0.045973006786074716
0.03325825229113452,0.08412704438017193,0.0,0.019287063437149164,0.0,0.0,0.0,0.0,0.0,0.0,0.01994726239020545,0.0,0.01766270544084708,0.05669344780664998,0.035643879741803525,0.04351299754543094
0.031445652596933577,0.08212526047992007,0.0,0.023149882482576836,0.0,0.0,0.0,0.0,0.0,0.0,0.02037266325599175,0.0,0.017641991801881585,0.05595673992022879,0.03502095676625177,0.04105298830478716
0.02963305290273102,0.0801234765796682,0.0,0.0270127015280054,0.0,0.0,0.0,0.0,0.0,0.0,0.020798064121778856,0.0,0.017621278162916632,0.055220032033808555,0.03439803379069923,0.03859297906414338
0.032927114274354574,0.07963067167679477,0.0,0.0272367285078538,0.0,0.0,0.0,0.0,0.0,0.0,0.022503442212527102,0.0,0.01746283428277282,0.056613587333451634,0.03312804609310253,0.04108140013187044
0.03622117564597813,0.07913786677392134,0.0,0.027460755487702198,0.0,0.0,0.0,0.0,0.0,0.0,0.024208820303275348,0.0,0.01730439040262901,0.05800714263309567,0.03185805839550663,0.04356982119959991
0.03951523701760331,0.07864506187104793,0.0,0.02768478246755149,0.0,0.0,0.0,0.0,0.0,0.0,0.025914198394024396,0.0,0.017145946522484655,0.05940069793273875,0.03058807069790914,0.04605824226732818
0.04280929838922687,0.0781522569681745,0.0,0.02790880944739989,0.0,0.0,0.0,0.0,0.0,0.0,0.027619576484772642,0.0,0.016987502642340842,0.06079425323238279,0.029318083000313234,0.048546663335056445
0.046103359760848804,0.07765945206529919,0.0,0.02813283642724829,0.0,0.0,0.0,0.0,0.0,0.0,0.029324954575520888,0.0,0.016829058762197032,0.06218780853202587,0.028048095302716538,0.05103508440278471
0.04910105240990204,0.08717356051345503,0.0,0.030264092351815243,0.0,0.0,0.0,0.0,0.0,0.0,0.031019005434191053,0.0,0.020213342752371098,0.06590038451523408,0.03217775114770045,0.05631016417659298
0.0520987450589569,0.09668766896160896,0.0,0.032395348276381304,0.0,0.0,0.0,0.0,0.0,0.0,0.032713056292859616,0.0,0.02359762674254462,0.06961296049844037,0.03630740699268516,0.06158524395040005
0.05509643770801013,0.10620177740976292,0.0,0.03452660420094737,0.0,0.0,0.0,0.0,0.0,0.0,0.034407107151528976,0.0,0.026981910732717596,0.07332553648164858,0.04043706283766986,0.06686032372420951
0.05809413035706498,0.11571588585791685,0.0,0.03665786012551343,0.0,0.0,0.0,0.0,0.0,0.0,0.03610115801019753,0.0,0.030366194722891118,0.07703811246485487,0.04456671868265457,0.07213540349801778
0.0610918230061166,0.1252299943060708,0.0,0.038789116050079495,0.0,0.0,0.0,0.0,0.0,0.0,0.037795208868867704,0.0,0.03375047871306464,0.08075068844806309,0.04869637452763927,0.07741048327182484
0.0542637526222664,0.12060735214721774,0.0,0.036729487319805416,0.0,0.0,0.0,0.0,0.0,0.0,0.03533216555442966,0.0,0.030913946810002604,0.07866571272236086,0.04349937334452854,0.07419047620225015
0.04743568223841457,0.11598470998836279,0.0,0.03466985858953134,0.0,0.0,0.0,0.0,0.0,0.0,0.03286912223999161,0.0,0.02807741490694111,0.07658073699665864,0.0383023721614186,0.07097046913267667
0.040607611854564366,0.11136206782951161,0.0,0.032610229859258155,0.0,0.0,0.0,0.0,0.0,0.0,0.03040607892555357,0.0,0.025240883003879076,0.07449576127095643,0.03310537097830787,0.06775046206310079
0.03377954147071254,0.10673942567065665,0.0,0.030550601128984077,0.0,0.0,0.0,0.0,0.0,0.0,0.027943035611115524,0.0,0.022404351100818128,0.07241078554525421,0.02790836979519793,0.06453045499352729
0.02695147108686072,0.10211678351180171,0.0,0.02849097239871,0.0,0.0,0.0,0.0,0.0,0.0,0.02547999229667748,0.0,0.019567819197756093,0.070325809819552,0.022711368612087994,0.0613104479239526
0.033459993218668604,0.10405952365732851,0.0,0.03107394044176166,0.0,0.0,0.0,0.0,0.0,0.0,0.026800244496730057,0.0,0.022163980141185126,0.07182722654633829,0.02647286694280546,0.06374820246975166
0.0399685153504781,0.10600226380285155,0.0,0.033656908484814216,0.0,0.0,0.0,0.0,0.0,0.0,0.028120496696781832,0.0,0.02476014108461416,0.07332864327312362,0.03023436527352293,0.06618595701555192
0.04647703748228598,0.10794500394837647,0.0,0.03623987652786677,0.0,0.0,0.0,0.0,0.0,0.0,0.029440748896832798,0.0,0.027356302028042647,0.07483005999991087,0.033995863604240395,0.06862371156135098
0.05298555961409386,0.1098877440939014,0.0,0.038822844570918426,0.0,0.0,0.0,0.0,0.0,0.0,0.030761001096884573,0.0,0.02995246297147168,0.0763314767266962,0.037757361934957864,0.07106146610715004
0.05949408174590174,0.11183048423942632,0.0,0.04140581261397009,0.0,0.0,0.0,0.0,0.0,0.0,0.03208125329693715,0.0,0.03254862391490071,0.07783289345348249,0.041518860265676125,0.0734992206529503
0.060143622208437005,0.11046405991701978,0.0,0.03938382656023685,0.0,0.0,0.0,0.0,0.0,0.0,0.03328823317619608,0.0,0.03252791027593522,0.07905117393401893,0.04175497149007967,0.07294765040495492
0.06079316267097389,0.10909763559461137,0.0,0.03736184050650361,0.0,0.0,0.0,0.0,0.0,0.0,0.03449521305545421,0.0,0.03250719663697081,0.08026945441455634,0.04199108271448481,0.07239608015695956
0.061442703133509156,0.10773121127220107,0.0,0.03533985445276948,0.0,0.0,0.0,0.0,0.0,0.0,0.03570219293471394,0.0,0.032486482998005314,0.08148773489509373,0.04222719393888916,0.07184450990896418
0.06209224359604442,0.10636478694979455,0.0,0.033317868399036235,0.0,0.0,0.0,0.0,0.0,0.0,0.03690917281397207,0.0,0.032465769359040365,0.08270601537563113,0.0424633051632935,0.07129293966097001
0.06274178405857968,0.10499836262738613,0.0,0.031295882345303,0.0,0.0,0.0,0.0,0.0,0.0,0.038116152693230994,0.0,0.03244505572007487,0.08392429585616758,0.04269941638769784,0.07074136941297343
0.06259340872958083,0.11501546407466748,0.0,0.03118112523628742,0.0,0.0,0.0,0.0,0.0,0.0,0.03842828123822445,0.0,0.03201115135757388,0.08597850239705934,0.04414040674970254,0.07258801453627148
0.06244503340058198,0.12503256552194694,0.0,0.031066368127271846,0.0,0.0,0.0,0.0,0.0,0.0,0.03874040978321791,0.0,0.031577246995072895,0.08803270893795015,0.045581397111708034,0.07443465965956951
0.0622966580715815,0.13504966696922452,0.0,0.03095161101825627,0.0,0.0,0.0,0.0,0.0,0.0,0.03905253832821056,0.0,0.03114334263257136,0.09008691547884193,0.047022387473712735,0.07628130478286756
0.06214828274258103,0.14506676841650587,0.0,0.030836853909240694,0.0,0.0,0.0,0.0,0.0,0.0,0.03936466687320482,0.0,0.030709438270070374,0.09214112201973274,0.048463377835717435,0.0781279499061656
0.06199990741358218,0.15508386986378533,0.0,0.030722096800225116,0.0,0.0,0.0,0.0,0.0,0.0,0.03967679541819747,0.0,0.030275533907569933,0.0941953285606245,0.04990436819772293,0.07997459502946364
0.06264944787611906,0.15276440617461268,0.0,0.03128490786893749,0.0,0.0,0.0,0.0,0.0,0.0,0.04138217350894572,0.0,0.031318403797706645,0.09502261136776981,0.050341292611726936,0.08227723885011974
0.06329898833865433,0.1504449424854419,0.0,0.03184771893765076,0.0,0.0,0.0,0.0,0.0,0.0,0.04308755159969396,0.0,0.03236127368784281,0.0958498941749151,0.05077821702573174,0.08457988267077585
0.06394852880119122,0.1481254787962674,0.0,0.03241053000636313,0.0,0.0,0.0,0.0,0.0,0.0,0.04479292969044301,0.0,0.03340414357797952,0.0966771769820604,0.05121514143973654,0.08688252649143316
0.06459806926372486,0.14580601510709662,0.0,0.0329733410750764,0.0,0.0,0.0,0.0,0.0,0.0,0.04649830778119126,0.0,0.0344470134681157,0.0975044597892057,0.05165206585374055,0.08918517031208806
0.06524760972626174,0.14348655141792396,0.0,0.03353615214378878,0.0,0.0,0.0,0.0,0.0,0.0,0.0482036858719395,0.0,0.03548988335825241,0.098331742596351,0.05208899026774534,0.09148781413274537
0.0641645330414643,0.1386521227331218,0.0,0.03758718457191974,0.0,0.0,0.0,0.0,0.0,0.0,0.046703457284243445,0.0,0.03581349532223406,0.09570745973493656,0.05336263630508405,0.09179757475753932
0.06308145635666686,0.13381769404832156,0.0,0.041638217000050715,0.0,0.0,0.0,0.0,0.0,0.0,0.045203228696546575,0.0,0.03613710728621517,0.09308317687352116,0.054636282342421974,0.09210733538233087
0.0619983796718678,0.12898326536351942,0.0,0.0456892494281808,0.0,0.0,0.0,0.0,0.0,0.0,0.04370300010885052,0.0,0.03646071925019737,0.09045889401210769,0.055909928379759895,0.09241709600712483
