aCCAP 1L,aCCAP 1R,aCCAP 2L,aCCAP 2R,aCCAP 3L,aCCAP 3R,aCCAP 4L,aCCAP 4R,bCCAP 1L,bCCAP 1R,bCCAP 2L,bCCAP 2R,bCCAP 3L,bCCAP 3R,bCCAP 4L,bCCAP 4R
0.000927907370116256,0.0,0.07939518744159228,0.000397561764457452,7.699027781182101e-06,0.0,0.0,0.008296249803216098,0.010213113327868605,0.01145094816781611,0.0427019145861192,0.00010281857621265897,0.0,0.0,0.0,0.0028325974318244218
0.000945223894310661,4.34368177932666e-06,0.07943254298568603,0.0004200832291669198,3.849513890591051e-06,1.525848108478706e-06,9.45730092524584e-06,0.008298077295229122,0.010247328362652281,0.011477538964453436,0.042723633021263224,0.00010900236811786622,0.0,0.0,0.0,0.0028777808993086726
0.0009625404185052432,8.687363558439598e-06,0.07946989852978004,0.0004426046938760651,0.0,3.0516962172191584e-06,1.891460185071644e-05,0.008299904787242145,0.010281543397435956,0.011504129761090873,0.04274535145640739,0.00011518616002307346,0.0,0.0,0.0,0.0029229643667929234
0.003645399981738618,0.0005664798337048321,0.07902482369102425,0.006138926589284737,0.0033356910205360303,0.004830297535439731,0.0006894798379109955,0.012004072517189756,0.009738545557448786,0.011642632779110568,0.04454689444636836,0.002380413034966508,0.0,0.0,0.0,0.004397898781252162
0.006328259544971993,0.001124272303851011,0.0785797488522682,0.011835248484693086,0.006671382041072446,0.009657543374662503,0.0013600450739714991,0.015708240247137364,0.009195547717461615,0.011781135797130375,0.04634843743632948,0.0046456399099099425,0.0,0.0,0.0,0.0058728331957114
0.009011119108205545,0.0016820647739974035,0.07813467401351266,0.01753157038010176,0.010007073061608668,0.014484789213884755,0.002030610310032003,0.019412407977084975,0.008652549877474443,0.01191963881515007,0.04814998042629045,0.006910866784853574,0.0,0.0,0.0,0.007347767610170345
0.011693978671439096,0.0022398572441435826,0.07768959917475662,0.023227892275510108,0.013342764082145084,0.019312035053107527,0.002701175546092507,0.02311657570703238,0.008109552037487365,0.012058141833169993,0.04995152341625157,0.009176093659797008,0.0,0.0,0.0,0.008822702024629583
0.01437683823467247,0.002797649714289975,0.07724452433600083,0.02892421417091878,0.016678455102681306,0.02413928089233004,0.0033717407821530106,0.02682074343697999,0.007566554197500193,0.012196644851189688,0.051753066406212536,0.011441320534740443,0.0,0.0,0.0,0.010297636439088821
0.013895922415121192,0.00628811918801179,0.07336123296275712,0.026804308592995738,0.018561229137460295,0.026476307865909286,0.0059370603394858865,0.029048570684151502,0.009008858038899692,0.014371950298369157,0.05830510730214643,0.016040614063745635,0.0,0.0,0.0,0.01463620497566774
0.013415006595570092,0.009778588661733605,0.06947794158951316,0.024684403015073342,0.020444003172239475,0.02881333483948827,0.008502379896818537,0.031276397931323016,0.010451161880299098,0.01654725574554874,0.06485714819808047,0.02063990759275083,0.0,0.0,0.0,0.01897477351224695
0.012934090776018991,0.01326905813545542,0.06559465021626895,0.022564497437150624,0.02232677720701846,0.031150361813067254,0.011067699454151638,0.03350422517849473,0.011893465721698504,0.01872256119272821,0.07140918909401421,0.025239201121755827,0.0,0.0,0.0,0.023313342048825868
0.01245317495646789,0.016759527609177236,0.061711358843025234,0.020444591859227906,0.02420955124179764,0.033487388786646234,0.013633019011484289,0.03573205242566624,0.013335769563097911,0.02089786663990768,0.07796122998994824,0.02983849465076102,0.0,0.0,0.0,0.027651910585405372
0.011972259136916612,0.02024999708289905,0.05782806746978127,0.018324686281305184,0.02609232527657682,0.03582441576022522,0.016198338568817167,0.03795987967283775,0.014778073404497409,0.023073172087087264,0.08451327088588213,0.03443778817976621,0.0,0.0,0.0,0.03199047912198429
0.012560051694699734,0.02106646670413009,0.06097601891523383,0.026127122896589007,0.027346224795132486,0.03665847040069425,0.017808372975859316,0.04072194686124728,0.015573277610503564,0.025235687566108774,0.0849563004475288,0.034213343957043944,0.0,0.0,0.0,0.03570921343299637
0.013147844252483032,0.021882936325360917,0.0641239703606869,0.03392955951187315,0.028600124313688347,0.037492525041162746,0.01941840738290102,0.0434840140496568,0.016368481816509812,0.027398203045130288,0.08539933000917549,0.033988899734321676,0.0,0.0,0.0,0.03942794774400845
0.013735636810266152,0.022699405946591745,0.06727192180613946,0.0417319961271573,0.0298540238322444,0.03832657968163177,0.02102844178994317,0.046246081238066325,0.01716368602251597,0.029560718524151684,0.08584235957082201,0.033764455511599206,0.0,0.0,0.0,0.04314668205502053
0.014323429368049274,0.023515875567822572,0.07041987325159253,0.049534432742441445,0.031107923350800256,0.03916063432210027,0.022638476196984867,0.04900814842647585,0.017958890228522123,0.031723234003173305,0.08628538913246883,0.03354001128887693,0.0,0.0,0.0,0.04686541636603261
0.014911221925832394,0.024332345189053615,0.07356782469704509,0.05733686935772527,0.03236182286935611,0.03999468896256929,0.024248510604026795,0.051770215614885574,0.01875409443452828,0.03388574948219482,0.08672841869411535,0.03331556706615486,0.0,0.0,0.0,0.050584150677044686
0.015922511975799532,0.02542854707831768,0.07556730381317649,0.055661789733569625,0.03292721321928812,0.04327107364434226,0.025918645732444838,0.0514647115277993,0.01798590592142431,0.03347748136146051,0.0867200434773664,0.03486390204020801,0.0,0.0,0.0,0.05264172926353668
0.016933802025766314,0.02652474896758218,0.07756678292930838,0.05398671010941397,0.03349260356922031,0.04654745832611523,0.02758878086086243,0.051159207440713034,0.017217717408320246,0.03306921324072631,0.08671166826061745,0.036412237014260974,0.0,0.0,0.0,0.05469930785002926
0.017945092075733273,0.027620950856846245,0.07956626204543976,0.05231163048525768,0.03405799391915251,0.049823843007888204,0.029258915989280248,0.05085370335362676,0.016449528895216278,0.03266094511999211,0.08670329304386849,0.03796057198831413,0.0,0.0,0.0,0.05675688643652124
0.01895638212570006,0.028717152746110742,0.0815657411615714,0.05063655086110203,0.034623384269084706,0.053100227689661175,0.030929051117698066,0.050548199266540486,0.015681340382112215,0.0322526769992578,0.08669491782711954,0.039508906962367085,0.0,0.0,0.0,0.05881446502301353
0.019967672175667195,0.02981335463537481,0.08356522027770305,0.04896147123694606,0.035188774619016906,0.05637661237143415,0.03259918624611588,0.05024269517945421,0.014913151869008153,0.031844408878523606,0.08668654261037043,0.04105724193642024,0.0,0.0,0.0,0.060872043609505516
0.020640164231887047,0.030741115589049288,0.0795631214221154,0.050009815819525814,0.037461884560417075,0.056241839257961466,0.03388024828352129,0.051597356071053875,0.017489174271616625,0.03310842909444632,0.08794210077312929,0.04193870072359861,0.0,0.0,0.0,0.06155359021523894
0.021312656288106902,0.031668876542723344,0.07556102256652776,0.05105816040210556,0.03973499450181764,0.05610706614448905,0.035161310320926474,0.052952016962653746,0.020065196674225187,0.03437244931036915,0.089197658935888,0.04282015951077697,0.0,0.0,0.0,0.06223513682097208
0.02198514834432693,0.03259663749639782,0.07155892371094064,0.05210650498468532,0.042008104443218,0.05597229303101663,0.03644237235833188,0.054306677854253416,0.022641219076833658,0.03563646952629187,0.09045321709864687,0.043701618297955144,0.0,0.0,0.0,0.06291668342670521
0.022657640400546786,0.03352439845007188,0.067556824855353,0.053154849567265065,0.04428121438461856,0.055837519917544216,0.03772343439573728,0.05566133874585308,0.02521724147944222,0.03690048974221482,0.09170877526140558,0.04458307708513351,0.0,0.0,0.0,0.06359823003243835
0.02333013245676664,0.03445215940374636,0.06355472599976536,0.05420319414984481,0.04655432432601893,0.055702746804071536,0.039004496433142466,0.05701599963745275,0.02779326388205069,0.038164509958137534,0.09296433342416444,0.045464535872311876,0.0,0.0,0.0,0.06427977663817178
0.02215667367940899,0.034591857408767426,0.06943884976585796,0.05410770056559569,0.044989131185643016,0.05649628013163804,0.037555720441736114,0.05775599737085382,0.02562216335941394,0.03784257412246968,0.09656289734145262,0.045176182681680825,0.0,0.0,0.0,0.06644066092892514
0.020983214902051697,0.0347315554137887,0.0753229735319503,0.05401220698134625,0.04342393804526691,0.05728981345920402,0.036106944450330206,0.05849599510425489,0.02345106283677728,0.03752063828680193,0.10016146125874097,0.04488782949104958,0.0,0.0,0.0,0.06860154521967853
0.019809756124694048,0.03487125341880977,0.08120709729804292,0.05391671339709745,0.041858744904891186,0.05808334678677052,0.034658168458923846,0.059235992837656175,0.021279962314140716,0.03719870245113396,0.10376002517602931,0.04459947630041852,0.0,0.0,0.0,0.0707624295104316
0.01863629734733658,0.03501095142383105,0.08709122106413551,0.053821219812848,0.040293551764515274,0.0588768801143365,0.033209392467517716,0.05997599057105724,0.019108861791504058,0.0368767666154661,0.10735858909331765,0.04431112310978728,0.0,0.0,0.0,0.07292331380118527
0.01746283856997893,0.03515064942885211,0.09297534483022786,0.05372572622859888,0.03872835862413936,0.059670413441903006,0.031760616476111586,0.06071598830445832,0.0169377612688674,0.036554830779798236,0.11095715301060599,0.04402276991915622,0.0,0.0,0.0,0.07508419809193864
0.017759165206671108,0.034818111239451416,0.09375434708228456,0.05358030320055923,0.03890341306745018,0.05823159080411417,0.033898904592089225,0.05992220040011139,0.018136755647358945,0.035142550158661856,0.11147326715542145,0.04454856140666809,0.0,0.0,0.0,0.07309632529956282
0.018055491843362935,0.03448557305005071,0.09453334933434152,0.05343488017251991,0.03907846751076081,0.056792768166325086,0.03603719270806687,0.059128412495764664,0.01933575002585049,0.033730269537525476,0.11198938130023678,0.045074352894179756,0.0,0.0,0.0,0.071108452507187
0.018351818480054936,0.034153034860650015,0.09531235158639796,0.05328945714448059,0.03925352195407182,0.055353945528536515,0.03817548082404451,0.058334624591417736,0.020534744404342036,0.03231798891638898,0.1125054954450524,0.045600144381691625,0.0,0.0,0.0,0.06912057971481146
0.01864814511674676,0.03382049667124931,0.09609135383845466,0.05314403411644127,0.039428576397382634,0.05391512289074743,0.04031376894002193,0.057540836687071016,0.021733738782833672,0.03090570829525271,0.1130216095898677,0.04612593586920329,0.0,0.0,0.0,0.06713270692243564
0.018944471753438937,0.0334879584818484,0.09687035609051162,0.05299861108840195,0.03960363084069345,0.05247630025295886,0.042452057055999796,0.05674704878272429,0.022932733161325217,0.029493427674116217,0.11353772373468334,0.046651727356715154,0.0,0.0,0.0,0.06514483413005982
0.02011021382996703,0.035772270541792106,0.09528400937591,0.05599874301914219,0.041827948793766265,0.05535115556142542,0.04282211868518062,0.05938560888794436,0.023303440006513448,0.032042839689916905,0.11280710087250141,0.04812226010896624,0.0,0.0,0.0,0.0694255514722526
0.02127595590649512,0.03805658260173561,0.09369766266130813,0.058998874949882436,0.04405226674683889,0.05822601086989197,0.04319218031436144,0.06202416899316443,0.023674146851701584,0.034592251705717704,0.11207647801031947,0.04959279286121732,0.0,0.0,0.0,0.07370626881444568
