CCAP 1L,CCAP 1R,CCAP 2L,CCAP 2R,CCAP 3L,CCAP 3R,CCAP 4L,CCAP 4R,MN L,MN R
0.35885456194632914,0.05041037557817786,0.16326170455521505,0.14796960468659928,0.16761000711112034,0.11821737828480036,0.14860674446055824,0.07455534334745002,0.14105323681476314,0.15771270706538074
0.35895329533110665,0.05044991617466848,0.16339471625337645,0.14808356191882677,0.16769478675019633,0.11824491427061459,0.14869818240863558,0.07461146285915121,0.14109724572275126,0.15774926201595
0.33454202379180803,0.05244475811642213,0.15764080745263281,0.14544526363369964,0.15621612916619665,0.11645082138901608,0.14468612527940172,0.0738778114436476,0.13733837685234992,0.15679214555624835
0.3101307522525092,0.054439600058175726,0.15188689865188926,0.14280696534857257,0.1447374715821969,0.11465672850741758,0.14067406815016792,0.07314416002814407,0.13357950798194856,0.1558350290965466
0.28571948071321057,0.05643444199992938,0.14613298985114567,0.1401686670634454,0.13325881399819717,0.11286263562581908,0.136662011020934,0.07241050861264049,0.12982063911154726,0.15487791263684497
0.272775303465789,0.05522258973545172,0.1392507546214455,0.13053885713233618,0.13523897797549075,0.10657179456102682,0.1349859093436799,0.07335997556658956,0.12479757033103246,0.14512795962811761
0.2598311262183673,0.054010737470974075,0.13236851939174535,0.12090904720122685,0.1372191419527845,0.10028095349623461,0.13330980766642575,0.0743094425205387,0.11977450155051766,0.13537800661939028
0.24688694897094574,0.05279888520649642,0.1254862841620452,0.1112792372701176,0.1391993059300781,0.09399011243144238,0.13163370598917168,0.07525890947448777,0.11475143277000288,0.12562805361066295
0.24014906377155965,0.051855188555083434,0.11623701631507735,0.1113931945023451,0.13264227658565186,0.08968650285837354,0.12938918848526906,0.07590412041549738,0.11486738801433892,0.12159748837035564
0.23341117857217347,0.05091149190367042,0.10698774846810938,0.11150715173457251,0.1260852472412257,0.0853828932853047,0.1271446709813665,0.07654933135650703,0.11498334325867496,0.11756692313004836
0.22667329337278738,0.04996779525225741,0.09773848062114156,0.11162110896680001,0.11952821789679954,0.08107928371223586,0.12490015347746389,0.07719454229751661,0.11509929850301102,0.11353635788974105
0.21157145990554146,0.05315816430225758,0.09399593632419062,0.10028255271922913,0.11225444657573612,0.06895413480635956,0.1185677139325967,0.07312054827186884,0.10774311281521412,0.10734513504803059
0.1964696264382955,0.05634853335225772,0.0902533920272396,0.08894399647165833,0.10498067525467276,0.05682898590048326,0.1122352743877295,0.06904655424622105,0.10038692712741722,0.10115391220632015
0.18136779297104952,0.059538902402257926,0.08651084773028866,0.07760544022408739,0.09770690393360941,0.044703836994606935,0.1059028348428623,0.0649725602205732,0.09303074143962033,0.09496268936460972
0.17829065034687155,0.054539352103242025,0.0833447310655221,0.07272359715704046,0.09065611900527812,0.05059115814832232,0.10819007091580077,0.06812950165138128,0.09527425263024447,0.09659374029910224
0.1752135077226935,0.04953980180422616,0.08017861440075562,0.06784175408999346,0.08360533407694683,0.056478479302037664,0.11047730698873932,0.07128644308218936,0.09751776382086867,0.09822479123359475
0.17213636509851551,0.04454025150521023,0.07701249773598899,0.06295991102294647,0.07655454914861547,0.062365800455753045,0.1127645430616778,0.07444338451299742,0.09976127501149286,0.09985584216808727
0.16796827270026882,0.04694850001710528,0.07237465094649623,0.059852033597417253,0.07409091287075983,0.06282645099745551,0.11118187960250292,0.07139868210559172,0.09971278148703364,0.09624123240184689
0.16380018030202215,0.049356748529000294,0.06773680415700341,0.05674415617188796,0.07162727659290413,0.06328710153915797,0.10959921614332799,0.06835397969818599,0.09966428796257443,0.09262662263560649
0.15963208790377545,0.051764997040895315,0.06309895736751057,0.05363627874635874,0.06916364031504843,0.06374775208086043,0.10801655268415311,0.06530927729078026,0.09961579443811519,0.08901201286936612
0.1502274365899992,0.05407268719789112,0.058596019172784654,0.05721990407155497,0.0684201847811219,0.057558820323336174,0.10351394491000329,0.06566965281542092,0.09652499869094444,0.08553605492781474
0.14082278527622305,0.05638037735488687,0.05409308097805873,0.06080352939675134,0.06767672924719535,0.051369888565811914,0.09901133713585356,0.06603002834006157,0.09343420294377369,0.08206009698626335
0.1314181339624468,0.058688067511882686,0.04959014278333281,0.06438715472194764,0.06693327371326882,0.045180956808287626,0.0945087293617038,0.06639040386470223,0.09034340719660292,0.07858413904471194
0.12334686570586546,0.05689521141909821,0.051893956415465174,0.06144884754156349,0.06934348287654482,0.04694095101765514,0.09688161713454825,0.06610989970251295,0.08714983096893494,0.07930239880000196
0.11527559744928413,0.05510235532631379,0.05419777004759754,0.058510540361179475,0.07175369203982089,0.04870094522702269,0.09925450490739263,0.06582939554032367,0.08395625474126694,0.080020658555292
0.1072043291927028,0.05330949923352932,0.05650158367972998,0.05557223318079533,0.07416390120309689,0.05046093943639017,0.10162739268023707,0.0655488913781344,0.08076267851359899,0.08073891831058198
0.11050318191474853,0.04996357521507885,0.05349490444514207,0.052112171399964956,0.0726559208940905,0.046004465902419224,0.10384455008961609,0.06521659895842341,0.07574988778113413,0.07429350045694187
0.11380203463679427,0.046617651196628355,0.0504882252105543,0.048652109619134506,0.07114794058508403,0.04154799236844828,0.10606170749899504,0.06488430653871242,0.0707370970486692,0.06784808260330176
0.11710088735883999,0.043271727178177864,0.04748154597596647,0.045192047838304134,0.06963996027607769,0.03709151883447728,0.108278864908374,0.06455201411900148,0.06572430631620432,0.06140266474966163
0.11404798806297443,0.04642857677654495,0.05097500812558592,0.04724954095719447,0.06512166366519677,0.038048977249110674,0.10353487507085302,0.06270491516678314,0.06563470059954622,0.06396961550080459
