CCAP 1L,CCAP 1R,CCAP 2L,CCAP 2R,CCAP 3L,CCAP 3R,CCAP 4L,CCAP 4R,MN L,MN R
0.33611124769419976,0.1361291003430366,0.23465999030283563,0.11735608712492007,0.13177833265457864,0.29339942363823424,0.12985861906101265,0.05807227403802921,0.09282308532511592,0.2833350284669147
0.33616961311200944,0.13615546933261427,0.23473038878035704,0.11739139383487895,0.13186583854668166,0.29344950447776497,0.12994573670312326,0.058114297659919656,0.09285874414579384,0.2833716394678115
0.3195071140775892,0.1287042692917915,0.21954911515424447,0.11357327957818941,0.1374640652627992,0.2766886909503327,0.11898062888353073,0.055803294754240014,0.10278113665075753,0.28779261474646256
0.3028446150431689,0.12125306925096872,0.204367841528132,0.10975516532149991,0.1430622919789168,0.25992787742290047,0.1080155210639381,0.05349229184856039,0.11270352915572117,0.2922135900251135
0.28618211600874865,0.11380186921014596,0.18918656790201943,0.10593705106481038,0.1486605186950344,0.24316706389546822,0.09705041324434555,0.05118128894288075,0.12262592166068484,0.2966345653037645
0.27548127539716977,0.10828620379730405,0.17632756533695407,0.10101708001414332,0.15746724201823714,0.2342860063299376,0.10667538891710886,0.04940980464371519,0.14475015404071165,0.3219363816259089
0.2647804347855908,0.10277053838446212,0.16346856277188865,0.0960971089634762,0.16627396534143976,0.22540494876440692,0.11630036458987211,0.04763832034454965,0.16687438642073846,0.3472381979480532
0.25407959417401194,0.0972548729716202,0.1506095602068233,0.09117713791280913,0.1750806886646425,0.2165238911988763,0.12592534026263535,0.04586683604538409,0.18899861880076527,0.3725400142701976
0.2432670459588494,0.09036414249033874,0.14253318074586036,0.08318551021300846,0.19346904991925523,0.20929286800143618,0.12982937230698458,0.04577964722789932,0.20601172302047685,0.35174477153796696
0.23245449774368684,0.08347341200905725,0.13445680128489754,0.0751938825132078,0.21185741117386792,0.20206184480399603,0.13373340435133388,0.045692458410414596,0.22302482724018843,0.3309495288057363
0.22164194952852428,0.07658268152777577,0.1263804218239346,0.06720225481340712,0.23024577242848066,0.1948308216065559,0.1376374363956831,0.04560526959292982,0.24003793145990007,0.31015428607350565
0.21071181436222078,0.07322534609577556,0.12037525709309495,0.06747763088071304,0.2570829311268077,0.19518022840855204,0.13783082543646394,0.04403553804998175,0.24327223941372925,0.28311316126961406
0.19978167919591727,0.0698680106637754,0.11437009236225522,0.06775300694801892,0.2839200898251347,0.19552963521054822,0.13802421447724486,0.042465806507033674,0.2465065473675585,0.2560720364657224
0.18885154402961382,0.06651067523177523,0.1083649276314155,0.06802838301532482,0.3107572485234619,0.19587904201254436,0.1382176035180257,0.0408960749640856,0.24974085532138768,0.22903091166183084
0.18145489674509313,0.06427427891885742,0.10935168171680942,0.0648258312133715,0.31775873571465996,0.19634443762499576,0.1435297315947556,0.03814529638754986,0.2621796675989353,0.2071946885843233
0.1740582494605724,0.062037882605939614,0.1103384358022034,0.06162327941141822,0.32476022290585793,0.1968098332374472,0.1488418596714855,0.035394517811014145,0.2746184798764829,0.18535846550681567
0.16666160217605167,0.05980148629302181,0.11132518988759733,0.058420727609464915,0.33176171009705613,0.1972752288498986,0.15415398774821532,0.03264373923447837,0.2870572921540306,0.16352224242930813
0.16280432212087084,0.056325790829814204,0.11902770082520879,0.055852205135889794,0.33340595807870155,0.18802749698034774,0.14887439975747982,0.03074304249593762,0.285202840123301,0.14509063742223535
0.15894704206569,0.052850095366606634,0.1267302117628202,0.05328368266231471,0.3350502060603471,0.17877976511079696,0.14359481176674438,0.028842345757396835,0.2833483880925714,0.1266590324151626
0.1550897620105091,0.049374399903399036,0.13443272270043174,0.050715160188739616,0.3366944540419926,0.16953203324124613,0.13831522377600886,0.02694164901885608,0.2814939360618418,0.10822742740808977
