CCAP 1L,CCAP 1R,CCAP 2L,CCAP 2R,CCAP 3L,CCAP 3R,CCAP 4L,CCAP 4R,MN L,MN R
0.001565903921317447,0.11273272455980171,0.015199967414608743,0.024356626099897118,0.23733282249479376,0.16452475633936375,0.05321682292926128,0.15943205287931492,0.14406945190900242,0.2257159784383134
0.0015722445590654666,0.1127669338346073,0.015209973216008713,0.024364310136985298,0.23738486013848856,0.1646111584245469,0.05326727908672918,0.15948245971259098,0.14407566970990465,0.22572533646917384
0.004495449127765617,0.10280352585035751,0.017861183113584346,0.0302591629007695,0.2325496022363848,0.14781619618696035,0.06224281100543212,0.1515882265101375,0.15845451811307748,0.2274279499166016
0.007418653696465767,0.09284011786610769,0.020512393011159962,0.03615401566455371,0.227714344334281,0.1310212339493738,0.07121834292413509,0.14369399330768415,0.17283336651625028,0.22913056336402926
0.01034185826516592,0.08287670988185789,0.02316360290873559,0.04204886842833791,0.2228790864321772,0.1142262717117873,0.08019387484283808,0.13579976010523065,0.1872122149194231,0.23083317681145704
0.011514108697664203,0.08913380275819849,0.024794274650073216,0.04512278617724697,0.23172825605830927,0.10544627112082423,0.06960289451575644,0.12467641514631955,0.1663200921986388,0.20915794128176252
0.012686359130162486,0.09539089563453913,0.026424946391410825,0.048196703926156055,0.24057742568444143,0.09666627052986124,0.05901191418867484,0.11355307018740839,0.1454279694778545,0.18748270575206805
0.013858609562660763,0.10164798851087974,0.02805561813274845,0.05127062167506512,0.24942659531057348,0.08788626993889824,0.04842093386159317,0.10242972522849719,0.12453584675707019,0.16580747022237352
0.01348049249031194,0.10308114061083663,0.025305677977026913,0.05180696669695,0.21988117112891223,0.084833280518579,0.04344218066153972,0.08985840555339669,0.1027510140609895,0.1387902869591218
0.013102375417963124,0.10451429271079353,0.022555737821305367,0.05234331171883487,0.190335746947251,0.08178029109825975,0.03846342746148625,0.07728708587829612,0.08096618136490881,0.11177310369587004
0.012724258345614302,0.10594744481075044,0.019805797665583828,0.05287965674071976,0.16079032276558974,0.07872730167794058,0.03348467426143278,0.06471576620319557,0.059181348668828085,0.08475592043261829
0.01223749018128154,0.10208632190862618,0.01880810226868586,0.05154665652036347,0.1660815412343807,0.08702368821539214,0.032559801626921986,0.06257499005887535,0.05129601028811096,0.0733713081442551
0.011750722016948786,0.09822519900650192,0.017810406871787886,0.05021365630000718,0.17137275970317165,0.09532007475284357,0.031634928992411195,0.06043421391455517,0.043410671907393825,0.06198669585589189
0.011263953852616025,0.09436407610437766,0.01681271147488992,0.04888065607965091,0.1766639781719626,0.10361646129029513,0.030710056357900375,0.058293437770234956,0.03552533352667669,0.05060208356752867
0.011458344457259248,0.09157628002499861,0.016662255302038693,0.05033475657114284,0.17089035952506543,0.10962965400556314,0.031403466691086034,0.05766470601981163,0.03428175736216409,0.046383765171217936
0.011652735061902477,0.08878848394561956,0.016511799129187456,0.051788857062634794,0.16511674087816827,0.11564284672083114,0.032096877024271685,0.05703597426938824,0.033038181197651506,0.04216544677490722
0.0118471256665457,0.0860006878662405,0.016361342956336237,0.053242957554126724,0.15934312223127114,0.12165603943609914,0.03279028735745731,0.05640724251896488,0.03179460503313889,0.03794712837859647
0.011665416337398517,0.08885690249523076,0.016993941217831033,0.05094145040962296,0.15732294656354745,0.12051998149565482,0.03323850330159812,0.058238786392509234,0.04392382429856505,0.035793489167648476
0.011483707008251326,0.09171311712422099,0.01762653947932583,0.04863994326511918,0.1553027708958237,0.1193839235552105,0.03368671924573887,0.060070330266053594,0.0560530435639912,0.03363984995670048
0.011301997679104142,0.09456933175321122,0.018259137740820632,0.04633843612061542,0.15328259522810006,0.11824786561476618,0.03413493518987968,0.06190187413959798,0.06818226282941738,0.03148621074575249
