CCAP 1L,CCAP 1R,CCAP 2L,CCAP 2R,CCAP 3L,CCAP 3R,CCAP 4L,CCAP 4R,MN L,MN R
0.030686223497498246,0.04710324003887469,0.23692687062595486,0.04214850934402435,0.22482927670949332,0.38109874287853546,0.12885457367270264,0.08723261488711208,0.22773098882873435,0.18264784464291692
0.029532974868169148,0.05121415020355773,0.22561891326338115,0.03979555095782387,0.21272869024868357,0.3654698027240031,0.11995333649058595,0.08180653530338433,0.21971858970302255,0.1787088060656991
0.027216170621564485,0.05942075252704617,0.202993223735238,0.035076169675151106,0.18847670241055312,0.33417096294309545,0.10212221122608137,0.07092726385416233,0.2036209031807294,0.170793479723561
0.027680392163503088,0.06389572421695643,0.1957185834511071,0.0335647659360244,0.1713945069559759,0.3243482802394074,0.09890051972088579,0.06697456219682595,0.19116988386691727,0.16912660558344036
0.030925639493984972,0.06463906527328854,0.20379499241098828,0.03526133974044372,0.16148210388495204,0.33600175461293913,0.11028826197499918,0.0699484303313752,0.18236553176158593,0.17370818364533722
0.029177826730553594,0.06364011188746196,0.20116477785354908,0.03454114122506143,0.15275690669562045,0.33352433735911474,0.11059062591994136,0.06887474301296438,0.17654481646319364,0.17317739172376515
0.022436953873208956,0.0608988640594767,0.18782793977878948,0.031404170389877556,0.14521891538798115,0.31691602847793426,0.09980761155571234,0.06375350024159347,0.17370773797174033,0.1675342298187243
0.019423294888785435,0.060537018342797545,0.17747331190748405,0.029389272417458694,0.14443170262329766,0.297859297780133,0.09407118145260282,0.061409659538362533,0.16759234249488483,0.16673970452498935
0.02013684977728301,0.06255457473742447,0.17010089423963282,0.02849644730780489,0.15039526840156975,0.2763541452657108,0.09338133561061292,0.06184322090327149,0.15819863003262727,0.17079381584256031
0.021879703865678297,0.062153722428756865,0.16377958344677016,0.029854960698442377,0.15154017501297354,0.27562560073804476,0.09308495227033736,0.06336911417912569,0.1613656601773591,0.17275834736530069
0.02465185715397132,0.05933446141679474,0.15850937952889602,0.03346481258937117,0.147866422457509,0.2956736641971349,0.0931820314317761,0.06598733936592507,0.17709343292908042,0.17263329909321018
0.02449594191087847,0.056138136682275776,0.1570036048842346,0.03345669877535902,0.14074744499046696,0.3119441625677237,0.0914657616722703,0.0641176892596936,0.18775639011346743,0.16914057853042236
0.021411958136399758,0.05256474822519999,0.15926225951278578,0.029830619256405896,0.13018324261184752,0.32443709584981134,0.08793614299181998,0.05776016386043126,0.1933545317305201,0.162280185676937
0.020642299271007695,0.05384117937204303,0.1538942782111914,0.02859254095820909,0.11966559732662771,0.338119262585687,0.08353406398148114,0.056457848932752804,0.1932984974233119,0.161688532207943
0.022186965314702253,0.05996743012280496,0.14089966097945142,0.029742463880768594,0.10919450913480745,0.35299066277535074,0.07825952464125377,0.060210744476658286,0.18758828719184273,0.1673656181234403
0.021001750871711775,0.060957812928398226,0.13401613023019987,0.03155412208136889,0.10058570467897503,0.36541364114839264,0.07519179672368557,0.05967898926910396,0.18668504737155328,0.1709531242441072
0.017086655942036264,0.05681232778882287,0.13324368596343678,0.034027515560009956,0.09383918395913043,0.37538819770481263,0.07433088022877654,0.054862583310089905,0.19058877796244356,0.1724510505699437
0.01490410811280954,0.053186930542429046,0.13173791131877496,0.03199103926330726,0.08653397811848938,0.34429922265104385,0.07009987187135708,0.053763492923982685,0.1824106212363465,0.16544864743913912
0.014454107384031615,0.050081621189216746,0.12949880629621444,0.025444693191260814,0.078670087157052,0.27214671598708634,0.06249877165142721,0.05638171811078228,0.16215057719326217,0.14994591485169342
0.01695135467483632,0.04953774470992425,0.127993031651553,0.023659964011204085,0.07420486401379241,0.25302003038023835,0.056197808393684004,0.056036252066334974,0.15308837993177554,0.13426059762198134
0.022395849985223645,0.051555301104551546,0.12722058738479058,0.02663685172313708,0.07313830868871068,0.2869191658304999,0.051196982098127425,0.05272709479064072,0.15522402945188654,0.11839269575000273
0.023908550215256737,0.05154451471577018,0.13546810676618126,0.02751344920476649,0.07598254920920354,0.2913672845722613,0.05346665855164152,0.05349089603560293,0.15417344954236537,0.11240465174290253
0.021489455364935583,0.04950538554358016,0.152735589795725,0.02628975645609228,0.08273758557527094,0.2663643866055224,0.06300683775422634,0.05832765580122165,0.14993664020321193,0.11629646560068069
0.02129518114544903,0.049949676061332514,0.1517431464155926,0.025461666319290376,0.0853955977221648,0.2484269344524615,0.06306970278508157,0.05737251613206067,0.15164868696678235,0.12142579758937806
0.0233257275567971,0.05287738626902723,0.13249077662578415,0.025029178794360812,0.08395658564988502,0.23755492811307877,0.05365525364420719,0.050625477028119995,0.15930958983307666,0.12779264770899465
0.021795282326263304,0.052775584498939015,0.12326058866725682,0.026229451140249452,0.08046906146801912,0.2501178163042129,0.05188766268882559,0.050534041660636596,0.16334224300204406,0.1273632916997932
0.016703845453847656,0.049644270751067886,0.12405258254001066,0.02906248335695631,0.07493302517656701,0.2861155990258642,0.057766929918936824,0.05709821002961044,0.16374664647368453,0.1201377295617738
0.016164340446817797,0.046278917451265014,0.1261890154389122,0.0313272863675194,0.06937371033841468,0.30742285084778803,0.06864146021429207,0.05875958633317881,0.16755828950880464,0.12013440438452816
0.02017676730517371,0.042679524599530394,0.1296698873639614,0.03302386017193874,0.06379111695356206,0.31403957176998476,0.08451125357489128,0.05551817057134171,0.1747771721074042,0.12735331616805623
0.021337843584931165,0.04054938004603391,0.1276018927629111,0.03483551837253902,0.0617235841203867,0.3226849850545243,0.08840610123113882,0.052327560944897406,0.1737818447313451,0.12582845230525433
0.01964756928609017,0.03988848379077552,0.11998503163576121,0.036762260969320275,0.06317111183888857,0.33335909070140685,0.08032600318303461,0.04918775745384592,0.1645723073806273,0.1155598127961223
0.01972180790135944,0.042582154446538664,0.11310150088650966,0.03550260434683942,0.06475831083758961,0.33395968944562027,0.0737684339459124,0.04859672842166674,0.15059263464103784,0.10770534800140619
0.021560559430739,0.04863039201332332,0.10695130051515646,0.031056548505096464,0.06648518111648971,0.32448678128716457,0.06873339351977224,0.050554473848359885,0.13184282651257676,0.10226505792110593
0.02148136214043355,0.046019166158633544,0.11033439505648576,0.030861422547290174,0.07033039914507619,0.3077385625878918,0.0694463270317208,0.05349447122598047,0.12489864303379379,0.09365996737484893
0.019484216030443115,0.034748476882469334,0.12325078451049752,0.03491722647342052,0.07629396492334896,0.283715033347802,0.07590723448175798,0.05741672055452841,0.12976008420468887,0.08189007636263508
0.018388505865704584,0.0298358621004509,0.13440718105755287,0.0342042207327996,0.07762509990835174,0.2768304568240605,0.08804768760871602,0.0614490498430943,0.13381115488481035,0.0775250069534615
0.018194231646217935,0.031281321812578256,0.14380358469765167,0.028722405325427382,0.07432380410008453,0.28708483301666704,0.10586768641259499,0.0655914590916781,0.13705185507415793,0.08056475914732811
0.01762915398825891,0.03501516825470466,0.1377022730181586,0.027513098126275764,0.07672575223328014,0.2736244950425711,0.10415141665308919,0.0668548540013362,0.13743784103464446,0.08413197808552113
0.0166932728918275,0.041037401426830086,0.11610324601907364,0.03057629913534476,0.08483094430793858,0.23644944290177242,0.08289887833019866,0.06523923457206864,0.1349691127662696,0.08822666376804054
0.01666522090338039,0.04642252692980815,0.11555080086568048,0.030424329826106336,0.08488175922444958,0.22389851874527789,0.07663212920303947,0.06808608736813578,0.12905630991210743,0.09126641596190715
0.01754499802291757,0.05117054476363878,0.1360449375579791,0.02705719019856054,0.0768781969828131,0.23597172257308754,0.08535116927161161,0.07539541238953756,0.1196994324721579,0.09325123466712104
0.01767038194004518,0.0515758286894027,0.1412124693521953,0.026200328962713237,0.0743218146689409,0.2569991547588259,0.09034086910654279,0.07643864737916023,0.10986369974220589,0.10022670026095987
0.01704137265476319,0.04763837870709987,0.13105339624832907,0.027853746118564473,0.07721261228283302,0.2869808153024928,0.09160122870783304,0.07121579233700376,0.09954911172225138,0.1121928127434236
0.015824192398111243,0.039722256341957536,0.13375204910361985,0.027529150215054518,0.07470278706236075,0.3215095449341704,0.09097981112701069,0.0707687140217708,0.08829523063344576,0.1138733237115268
