CCAP 1L,CCAP 1R,CCAP 2L,CCAP 2R,CCAP 3L,CCAP 3R,CCAP 4L,CCAP 4R,MN L,MN R
0.10018185439956781,0.4551371413302764,0.14925666505439986,0.0331973852682738,0.1255590324454569,0.17250387996505367,0.1331160239454944,0.08313240449906828,0.16927559243086213,0.1649001844897446
0.10022890715622396,0.4551974488527949,0.14932493620427945,0.03320711336192509,0.12562266605487582,0.1725563888713632,0.13316602217726423,0.0831847787417536,0.16932252371104325,0.1649332259718164
0.09727394966151125,0.4295152477438146,0.14206030766493746,0.03047205097575586,0.12049148467091,0.16309422425908715,0.1229639439580794,0.07612787247781033,0.15716245432419546,0.1532695273245123
0.09431899216679848,0.40383304663483427,0.1347956791255954,0.027736988589586634,0.11536030328694412,0.15363205964681106,0.1127618657388945,0.06907096621386698,0.1450023849373477,0.14160582867720817
0.09136403467208577,0.3781508455258541,0.12753105058625339,0.025001926203417405,0.11022912190297825,0.14416989503453506,0.10255978751970966,0.0620140599499237,0.13284231555049994,0.12994213002990404
0.09125619255090717,0.37260789407179995,0.12447788470626159,0.02112655139420691,0.1047387245886188,0.14039259824782926,0.09893064757465907,0.05886185058553774,0.12659256470731214,0.12020151664840782
0.09114835042972853,0.3670649426177458,0.1214247188262699,0.017251176584996412,0.09924832727425922,0.13661530146112352,0.09530150762960847,0.055709641221151775,0.12034281386412428,0.11046090326691167
0.09104050830854994,0.3615219911636917,0.1183715529462781,0.013375801775785911,0.0937579299598997,0.13283800467441778,0.0916723676845579,0.052557431856765806,0.11409306302093648,0.10072028988541545
0.088188814065727,0.34585527711428526,0.11854882665910563,0.013604820720022075,0.09343471564427933,0.13117223022292349,0.08526039932734124,0.048648189420016745,0.10227758817815387,0.09290276176972719
0.0853371198229041,0.33018856306487887,0.11872610037193308,0.01383383966425824,0.09311150132865899,0.12950645577142922,0.07884843097012455,0.04473894698326775,0.09046211333537123,0.08508523365403893
0.08248542558008118,0.3145218490154725,0.11890337408476062,0.014062858608494403,0.09278828701303861,0.12784068131993498,0.07243646261290788,0.040829704546518686,0.07864663849258861,0.07726770553835063
0.08460511932109772,0.31653111618201574,0.11815908067448312,0.01198566877407978,0.08575970866340364,0.12405483585980698,0.06889268550258612,0.04324994163208436,0.06872121251270764,0.0685616633441561
0.08672481306211424,0.31854038334855894,0.11741478726420573,0.009908478939665165,0.07873113031376872,0.12026899039967905,0.06534890839226438,0.045670178717649994,0.058795786532826626,0.05985562114996153
0.08884450680313076,0.3205496505151023,0.11667049385392823,0.007831289105250529,0.07170255196413368,0.1164831449395511,0.06180513128194261,0.048090415803215665,0.04887036055294561,0.051149578955766994
0.08436272836976108,0.2983051976671107,0.11349841608708428,0.007841017198901826,0.06819244759938015,0.11354361814819225,0.05804794708479838,0.048222477737728774,0.050943090061872295,0.052728391505924815
0.0798809499363914,0.27606074481911913,0.11032633832024026,0.007850745292553123,0.06468234323462663,0.11060409135683354,0.05429076288765415,0.04835453967224188,0.05301581957079898,0.054307204056082664
0.07539917150302171,0.2538162919711275,0.10715426055339629,0.00786047338620442,0.06117223886987308,0.10766456456547475,0.050533578690509895,0.04848660160675499,0.05508854907972569,0.05588601660624052
0.07658212003046604,0.26481242860734294,0.10350653523914329,0.0068029860070093805,0.06298589880685071,0.10604153348108987,0.049158017582305175,0.04991643452246199,0.07115390552947236,0.05873065743262651
0.07776506855791039,0.27580856524355835,0.09985880992489028,0.005745498627814355,0.06479955874382834,0.10441850239670497,0.04778245647410048,0.05134626743816903,0.08721926197921899,0.061575298259012465
0.07894801708535476,0.2868047018797738,0.09621108461063727,0.004688011248619322,0.066613218680806,0.10279547131232016,0.04640689536589576,0.05277610035387603,0.10328461842896568,0.06441993908539845
0.07712895536143022,0.27425090948401815,0.0989647825385968,0.00376940807479468,0.07092296880077527,0.10186488277511008,0.04366552890202678,0.051684387021035116,0.10358216392301225,0.06769057981243791
0.07530989363750572,0.26169711708826243,0.10171848046655625,0.0028508049009700527,0.07523271892074458,0.10093429423790001,0.04092416243815786,0.050592673688194194,0.10387970941705876,0.07096122053947732
0.07349083191358116,0.24914332469250675,0.10447217839451577,0.001932201727145418,0.07954246904071391,0.10000370570069,0.03818279597428891,0.04950096035535328,0.10417725491110531,0.07423186126651675
0.07258638756353804,0.24936604551869393,0.10551156328702206,0.0027606156629802056,0.07566393808068476,0.09524331147046441,0.04077660668098345,0.04294494815432694,0.09625674264214784,0.07523861680722543
0.07168194321349496,0.2495887663448812,0.10655094817952834,0.003589029598814986,0.07178540712065562,0.09048291724023885,0.043370417387677995,0.03638893595330056,0.08833623037319038,0.07624537234793413
0.07077749886345183,0.24981148717106835,0.10759033307203464,0.004417443534649781,0.0679068761606265,0.08572252301001326,0.045964228094372506,0.029832923752274223,0.0804157181042329,0.07725212788864282
0.06953376097148502,0.2479499039335065,0.1121772559222996,0.003948386604524133,0.0668468086544551,0.08345834141898531,0.04119976244742584,0.02720437636275608,0.0713465573550589,0.07220968484006969
0.06829002307951815,0.2460883206959447,0.11676417877256451,0.0034793296743984717,0.06578674114828369,0.08119415982795732,0.03643529680047914,0.02457582897323797,0.062277396605884855,0.06716724179149657
0.06704628518755135,0.24422673745838283,0.12135110162282947,0.003010272744272824,0.06472667364211228,0.07892997823692932,0.03167083115353244,0.021947281583719832,0.053208235856710806,0.062124798742923405
0.06883406133320766,0.23992895466578942,0.12565065407986817,0.0040872163107704435,0.06537978980397198,0.07628965501533737,0.03531460472739387,0.021362154291783585,0.04537126165904195,0.06473818248038304
0.070621837478864,0.235631171873196,0.12995020653690692,0.0051641598772680765,0.0660329059658317,0.07364933179374537,0.038958378301255356,0.020777026999847334,0.037534287461373037,0.06735156621784269
0.07240961362452032,0.23133338908060266,0.13424975899394562,0.006241103443765696,0.0666860221276914,0.07100900857215339,0.042602151875116845,0.02019189970791106,0.02969731326370412,0.06996494995530236
0.07062005568685005,0.21726373918393865,0.1361512550661306,0.007230330670029372,0.06339697372010317,0.06518003016418916,0.03770110569260383,0.021018382956922668,0.028251001519603674,0.0645695355604734
0.06883049774917982,0.20319408928727453,0.13805275113831547,0.008219557896293049,0.06010792531251493,0.05935105175622488,0.032800059510090754,0.021844866205934222,0.02680468977550326,0.05917412116564441
0.06704093981150958,0.1891244393906104,0.13995424721050045,0.009208785122556719,0.0568188769049267,0.053522073348260604,0.027899013327577712,0.022671349454945835,0.025358378031402812,0.05377870677081545
0.06744941394978012,0.19164801535210535,0.13206533126518413,0.00698174654024246,0.05412852171466105,0.051129661655904005,0.02803437439407652,0.019405300530806115,0.028882581528966732,0.05398214821314863
0.06785788808805064,0.1941715913136002,0.1241764153198678,0.004754707957928194,0.0514381665243954,0.04873724996354734,0.028169735460575294,0.016139251606666422,0.03240678502653068,0.05418558965548184
0.06826636222632115,0.1966951672750951,0.1162874993745514,0.002527669375613928,0.04874781133412972,0.046344838271190715,0.028305096527074098,0.012873202682526673,0.035930988524094626,0.054389031097815024
0.06601949560171022,0.19429220635863712,0.13401418572198925,0.0035534450769750424,0.052154916295674016,0.05191124153463195,0.022004099855005187,0.016557058881360255,0.03850494646075221,0.051147959057720335
0.06377262897709926,0.19188924544217914,0.15174087206942707,0.004579220778336164,0.05556202125721832,0.05747764479807321,0.01570310318293625,0.020240915080193808,0.041078904397409806,0.04790688701762561
0.06152576235248834,0.1894862845257211,0.16946755841686498,0.0056049964796972855,0.05896912621876259,0.06304404806151444,0.009402106510867337,0.02392477127902736,0.043652862334067365,0.0446658149775309
0.060923731811551154,0.17636404556712512,0.17743356071851457,0.005527008233114626,0.05900512783353586,0.05852301668710229,0.011552030476971056,0.028172133298642477,0.049213306319288,0.045173542063188195
0.06032170127061394,0.1632418066085291,0.18539956302016422,0.00544901998653198,0.05904112944830911,0.054001985312690105,0.013701954443074775,0.03241949531825762,0.054773750304508685,0.04568126914884551
0.05971967072967675,0.1501195676499331,0.19336556532181381,0.005371031739949327,0.05907713106308239,0.049480953938277894,0.015851878409178496,0.03666685733787277,0.060334194289729345,0.04618899623450282
0.05978147537946011,0.1498279796811691,0.1924329947573538,0.004949487827450419,0.06077105235659557,0.05119190548843787,0.026529549564710687,0.04274134429153733,0.0707189618918594,0.05280677903810667
0.05984328002924343,0.1495363917124051,0.1915004241928937,0.004527943914951497,0.06246497365010873,0.05290285703859785,0.037207220720242906,0.04881583124520198,0.08110372949398953,0.05942456184171057
0.05990508467902679,0.1492448037436411,0.19056785362843368,0.004106400002452582,0.06415889494362191,0.054613808588757834,0.04788489187577516,0.054890318198866576,0.09148849709611967,0.06604234464531447
0.06014391204633545,0.1515247597496328,0.18360050480622211,0.00529664384175235,0.0617724916944586,0.05835934441333229,0.04289848285853317,0.05352538992261635,0.0960569264847895,0.0727331560033161
0.06038273941364414,0.15380471575562452,0.17663315598401055,0.0064868876810521186,0.059386088445295256,0.062104880237906716,0.03791207384129121,0.05216046164636615,0.1006253558734593,0.07942396736131777
0.060621566780952825,0.15608467176161633,0.16966580716179896,0.007677131520351895,0.05699968519613191,0.06585041606248117,0.03292566482404922,0.05079553337011593,0.10519378526212919,0.08611477871931945
0.05902378345393512,0.14677914543923606,0.16404612639057964,0.008695597526693584,0.058058070612794756,0.0672536153694524,0.035468257829906334,0.0510642027763337,0.1010951397546197,0.08333622085707722
0.05742600012691739,0.13747361911685574,0.1584264456193603,0.009714063533035276,0.059116456029457636,0.06865681467642361,0.03801085083576344,0.05133287218255142,0.09699649424711024,0.08055766299483501
0.05582821679989967,0.1281680927944754,0.15280676484814093,0.010732529539376973,0.06017484144612055,0.07006001398339484,0.040553443841620594,0.0516015415887692,0.09289784873960073,0.07777910513259277
0.05771925619744578,0.1279306425936012,0.14973378032034051,0.009711590635279392,0.061141120213964464,0.07307891256710693,0.04288262976065513,0.05274108362710392,0.09129490311183439,0.07917534629675618
0.05961029559499192,0.12769319239272706,0.14666079579254013,0.008690651731181805,0.062107398981808414,0.07609781115081897,0.04521181567968963,0.05388062566543867,0.08969195748406804,0.08057158746091957
0.06150133499253806,0.12745574219185285,0.14358781126473968,0.00766971282708421,0.06307367774965236,0.07911670973453104,0.047541001598724174,0.055020167703773416,0.0880890118563017,0.08196782862508298
0.061614771268266234,0.13138690011847684,0.14068328524331314,0.007759847565949969,0.06702421193922804,0.08134058169000562,0.04578130773423889,0.052761598883455336,0.08298790949333046,0.07718098551690207
0.06172820754399443,0.1353180580451008,0.13777875922188657,0.007849982304815734,0.07097474612880368,0.08356445364548018,0.044021613869753576,0.05050303006313726,0.0778868071303592,0.07239414240872118
0.06184164381972263,0.1392492159717248,0.13487423320045996,0.007940117043681501,0.07492528031837939,0.08578832560095474,0.042261920005268266,0.04824446124281915,0.07278570476738791,0.06760729930054019
0.06270742664493385,0.1394990056818565,0.13087968154955462,0.00885990216725994,0.07467575132181402,0.08909787908101176,0.040468081006891435,0.050448403164852405,0.07493153008869194,0.07063451151292043
0.06357320947014507,0.13974879539198834,0.1268851298986493,0.009779687290838385,0.07442622232524872,0.09240743256106883,0.038674242008514575,0.052652345086885655,0.07707735540999591,0.07366172372530065
